city,title,url,image,location
Darmstadt,"Live camera in Germany, Darmstadt",http://www.insecam.org/en/view/871749/,http://93.240.95.111:50001/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Darmstadt, Germany"
Darmstadt,"Live camera in Germany, Darmstadt",http://www.insecam.org/en/view/865611/,http://93.241.242.213:50001/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Darmstadt, Germany"
Darmstadt,"Live camera in Germany, Darmstadt",http://www.insecam.org/en/view/824903/,http://93.240.126.156:50001/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Darmstadt, Germany"
Darmstadt,"Live camera in Germany, Darmstadt",http://www.insecam.org/en/view/815123/,http://93.240.63.105:50001/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Darmstadt, Germany"
Date,"Live camera in Japan, Date",http://www.insecam.org/en/view/690914/,http://125.206.33.49:8080/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"Live camera in Date, Japan"
Daytona Beach,"Live camera in United States, Daytona Beach",http://www.insecam.org/en/view/373129/,http://155.31.14.42:80/mjpg/video.mjpg,"Live camera in Daytona Beach, United States"
Daytona Beach,"Live camera in United States, Daytona Beach",http://www.insecam.org/en/view/328515/,http://155.31.14.41:80/mjpg/video.mjpg,"Live camera in Daytona Beach, United States"
De Funiak Springs,"Live camera in United States, De Funiak Springs",http://www.insecam.org/en/view/885091/,http://71.41.107.182:80/mjpg/video.mjpg,"Live camera in De Funiak Springs, United States"
Dededo Village,"Live camera in Guam, Dededo Village",http://www.insecam.org/en/view/880325/,http://67.98.161.46:10000/snap.jpg?JpegSize=M&JpegCam=1&r=COUNTER,"Live camera in Dededo Village, Guam"
Degerfors,"Live camera in Sweden, DEGERFORS",http://www.insecam.org/en/view/167662/,http://88.84.253.60:80/mjpg/video.mjpg,"Live camera in DEGERFORS, Sweden"
Degerloch,"Live camera in Germany, Degerloch",http://www.insecam.org/en/view/638352/,http://80.147.119.158:81/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Degerloch, Germany"
Deggendorf,"Live camera in Germany, DEGGENDORF",http://www.insecam.org/en/view/169825/,http://80.73.112.171:80/axis-cgi/mjpg/video.cgi?camera=&resolution=640x480,"Live camera in DEGGENDORF, Germany"
Deggendorf,"Live camera in Germany, DEGGENDORF",http://www.insecam.org/en/view/167970/,http://80.73.112.172:80/mjpg/video.mjpg,"Live camera in DEGGENDORF, Germany"
Dekalb,"Live camera in United States, DeKalb",http://www.insecam.org/en/view/832185/,http://131.156.224.13:80/oneshotimage1?COUNTER,"Live camera in DeKalb, United States"
Delhi,"Live camera in India, Delhi",http://www.insecam.org/en/view/890674/,http://61.246.194.45:8080/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Delhi, India"
Delhi,"Live camera in India, Delhi",http://www.insecam.org/en/view/890651/,http://61.246.194.45:80/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Delhi, India"
Den Haag,"Live camera in Netherlands, DEN HAAG",http://www.insecam.org/en/view/257348/,http://193.173.111.26:80/mjpg/video.mjpg,"Live camera in DEN HAAG, Netherlands"
Denver,"Live camera in United States, Denver",http://www.insecam.org/en/view/983047/,http://23.24.146.59:80/SnapshotJPEG?Resolution=640x480&amp;Quality=Clarity&amp;COUNTER,"Live camera in Denver, United States"
Derio,"Live camera in Spain, Derio",http://www.insecam.org/en/view/958574/,http://82.130.141.93:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"Live camera in Derio, Spain"
Derio,"Live camera in Spain, Derio",http://www.insecam.org/en/view/797673/,http://212.8.113.121:8081/mjpg/video.mjpg,"Live camera in Derio, Spain"
Derry West,"Live camera in Canada, Derry West",http://www.insecam.org/en/view/898459/,http://173.46.2.96:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Derry West, Canada"
Derry West,"Live camera in Canada, Derry West",http://www.insecam.org/en/view/622826/,http://173.46.2.97:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Derry West, Canada"
Derry West,"Live camera in Canada, Derry West",http://www.insecam.org/en/view/613848/,http://173.46.2.91:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Derry West, Canada"
Dessau,"Live camera in Germany, Dessau",http://www.insecam.org/en/view/1000010/,http://89.107.164.96:8000/mjpg/video.mjpg,"Live camera in Dessau, Germany"
Detroit,"Live camera in United States, Detroit",http://www.insecam.org/en/view/905466/,http://166.139.65.122:8081/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"Live camera in Detroit, United States"
Detroit,"Live camera in United States, Detroit",http://www.insecam.org/en/view/301648/,http://166.251.253.246:80/mjpg/video.mjpg,"Live camera in Detroit, United States"
Detroit,"Live camera in United States, DETROIT",http://www.insecam.org/en/view/169875/,http://161.133.129.107:80/axis-cgi/mjpg/video.cgi?camera=&resolution=640x480,"Live camera in DETROIT, United States"
Diamond Bar,"Live camera in United States, DIAMOND BAR",http://www.insecam.org/en/view/227596/,http://64.69.144.102:80/mjpg/video.mjpg,"Live camera in DIAMOND BAR, United States"
Dickinson,"Live camera in United States, Dickinson",http://www.insecam.org/en/view/484137/,http://173.241.179.154:8080/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Dickinson, United States"
Doksy,"Live camera in Czech Republic, Doksy",http://www.insecam.org/en/view/926368/,http://85.160.65.190:8888/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Doksy, Czech Republic"
Domazlice,"Live camera in Czech Republic, Domazlice",http://www.insecam.org/en/view/401227/,http://46.23.53.116:8080/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Domazlice, Czech Republic"
Donets'k,"Live camera in Ukraine, DONETS'K",http://www.insecam.org/en/view/207006/,http://176.121.197.220:80/IMAGE.JPG,"Live camera in DONETS'K, Ukraine"
Dornbirn,"Live camera in Austria, Dornbirn",http://www.insecam.org/en/view/699165/,http://80.123.205.74:80/GetData.cgi?CH=1,"Live camera in Dornbirn, Austria"
Dornbirn,"Live camera in Austria, Dornbirn",http://www.insecam.org/en/view/638634/,http://80.123.207.90:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Dornbirn, Austria"
Dortmund,"Live camera in Germany, Dortmund",http://www.insecam.org/en/view/910318/,http://37.24.101.118:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Dortmund, Germany"
Dortmund,"Live camera in Germany, Dortmund",http://www.insecam.org/en/view/875236/,http://93.241.210.173:50001/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Dortmund, Germany"
Dortmund,"Live camera in Germany, Dortmund",http://www.insecam.org/en/view/503021/,http://87.139.9.247:80/mjpg/video.mjpg,"Live camera in Dortmund, Germany"
Dortmund,"Live camera in Germany, DORTMUND",http://www.insecam.org/en/view/258686/,http://62.214.4.38:80/mjpg/video.mjpg,"Live camera in DORTMUND, Germany"
Dowlatabad,"Live camera in Iran, Islamic Republic, Dowlatabad",http://www.insecam.org/en/view/912934/,http://194.150.69.47:8001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"Live camera in Dowlatabad, Iran, Islamic Republic"
Doylestown,"Live camera in United States, Doylestown",http://www.insecam.org/en/view/1003040/,http://166.143.28.201:8081/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"Live camera in Doylestown, United States"
Doylestown,"Live camera in United States, Doylestown",http://www.insecam.org/en/view/976402/,http://166.151.205.132:80/nph-jpeg.cgi?0,"Live camera in Doylestown, United States"
Doylestown,"Live camera in United States, Doylestown",http://www.insecam.org/en/view/949416/,http://166.146.177.148:81/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Doylestown, United States"
Doylestown,"Live camera in United States, Doylestown",http://www.insecam.org/en/view/816926/,http://166.130.139.130:81/cgi-bin/camera?resolution=640&amp;quality=1&amp;Language=0&amp;COUNTER,"Live camera in Doylestown, United States"
Doylestown,"Live camera in United States, Doylestown",http://www.insecam.org/en/view/799204/,http://166.130.188.132:81/cgi-bin/camera?resolution=640&amp;quality=1&amp;Language=0&amp;COUNTER,"Live camera in Doylestown, United States"
Doylestown,"Live camera in United States, Doylestown",http://www.insecam.org/en/view/764175/,http://166.130.122.207:9000/cgi-bin/camera?resolution=640&amp;quality=1&amp;Language=0&amp;COUNTER,"Live camera in Doylestown, United States"
Drammen,"Live camera in Norway, Drammen",http://www.insecam.org/en/view/1009401/,http://109.247.172.8:8080/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Drammen, Norway"
Dresden,"Live camera in Germany, Dresden",http://www.insecam.org/en/view/483186/,http://80.153.57.150:50001/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Dresden, Germany"
Drinovci,"Live camera in Bosnia And Herzegovina, Drinovci",http://www.insecam.org/en/view/1008002/,http://212.39.117.174:8888/mjpg/video.mjpg,"Live camera in Drinovci, Bosnia And Herzegovina"
Drinovci,"Live camera in Bosnia And Herzegovina, Drinovci",http://www.insecam.org/en/view/1008001/,http://212.39.117.174:8080/mjpg/video.mjpg,"Live camera in Drinovci, Bosnia And Herzegovina"
Drinovci,"Live camera in Bosnia And Herzegovina, Drinovci",http://www.insecam.org/en/view/1007758/,http://212.39.117.154:8888/mjpg/video.mjpg,"Live camera in Drinovci, Bosnia And Herzegovina"
Dronero,"Live camera in Italy, Dronero",http://www.insecam.org/en/view/986453/,http://185.145.86.131:83/mjpg/video.mjpg,"Live camera in Dronero, Italy"
Dronero,"Live camera in Italy, Dronero",http://www.insecam.org/en/view/986445/,http://185.145.86.131:81/mjpg/video.mjpg,"Live camera in Dronero, Italy"
Dronten,"Live camera in Netherlands, Dronten",http://www.insecam.org/en/view/974008/,http://213.233.251.55:8080/GetData.cgi?CH=1,"Live camera in Dronten, Netherlands"
Dronten,"Live camera in Netherlands, Dronten",http://www.insecam.org/en/view/836530/,http://87.195.26.45:80/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Dronten, Netherlands"
Druzhba,"Live camera in Russian Federation, Druzhba",http://www.insecam.org/en/view/386188/,http://89.221.52.77:80/mjpg/video.mjpg,"Live camera in Druzhba, Russian Federation"
Druzhba,"Live camera in Russian Federation, Druzhba",http://www.insecam.org/en/view/337678/,http://89.221.52.83:80/mjpg/video.mjpg,"Live camera in Druzhba, Russian Federation"
Dublin,"Live camera in Ireland, Dublin",http://www.insecam.org/en/view/1007998/,http://78.137.136.54:8090/mjpg/video.mjpg,"Live camera in Dublin, Ireland"
Dublin,"Live camera in Ireland, Dublin",http://www.insecam.org/en/view/634840/,http://92.60.198.150:81/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Dublin, Ireland"
Dublin,"Live camera in Ireland, Dublin",http://www.insecam.org/en/view/240889/,http://86.44.80.65:1024/mjpg/video.mjpg,"Live camera in Dublin, Ireland"
Due Carrare,"Live camera in Italy, Due Carrare",http://www.insecam.org/en/view/838138/,http://46.234.223.63:8200/snap.jpg?JpegSize=M&JpegCam=1&r=COUNTER,"Live camera in Due Carrare, Italy"
Dulles,"Live camera in United States, Dulles",http://www.insecam.org/en/view/740780/,http://166.168.108.31:81/cgi-bin/camera?resolution=640&amp;quality=1&amp;Language=0&amp;COUNTER,"Live camera in Dulles, United States"
Dulles,"Live camera in United States, Dulles",http://www.insecam.org/en/view/740464/,http://166.168.57.28:81/cgi-bin/camera?resolution=640&amp;quality=1&amp;Language=0&amp;COUNTER,"Live camera in Dulles, United States"
Dulles,"Live camera in United States, Dulles",http://www.insecam.org/en/view/739187/,http://166.168.108.20:81/cgi-bin/camera?resolution=640&amp;quality=1&amp;Language=0&amp;COUNTER,"Live camera in Dulles, United States"
Duluth,"Live camera in United States, DULUTH",http://www.insecam.org/en/view/241978/,http://24.158.26.12:8888/mjpg/video.mjpg,"Live camera in DULUTH, United States"
Eads,"Live camera in United States, Eads",http://www.insecam.org/en/view/272116/,http://208.123.139.202:80/mjpg/video.mjpg,"Live camera in Eads, United States"
East Lansing,"Live camera in United States, East Lansing",http://www.insecam.org/en/view/976411/,http://35.8.156.190:80/nph-jpeg.cgi?0,"Live camera in East Lansing, United States"
East Lansing,"Live camera in United States, East Lansing",http://www.insecam.org/en/view/976385/,http://35.8.156.153:80/nph-jpeg.cgi?0,"Live camera in East Lansing, United States"
East Lansing,"Live camera in United States, East Lansing",http://www.insecam.org/en/view/976374/,http://35.8.156.154:80/nph-jpeg.cgi?0,"Live camera in East Lansing, United States"
East Wenatchee,"Live camera in United States, East Wenatchee",http://www.insecam.org/en/view/381659/,http://199.244.28.61:81/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in East Wenatchee, United States"
Eberndorf,"Live camera in Austria, Eberndorf",http://www.insecam.org/en/view/634821/,http://89.16.193.81:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Eberndorf, Austria"
Ede,"Live camera in Netherlands, Ede",http://www.insecam.org/en/view/638568/,http://213.154.234.197:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Ede, Netherlands"
Ede,"Live camera in Netherlands, Ede",http://www.insecam.org/en/view/637944/,http://213.154.234.194:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Ede, Netherlands"
Edina,"Live camera in United States, EDINA",http://www.insecam.org/en/view/211390/,http://75.146.47.251:80/SnapshotJPEG?Resolution=640x480&amp;Quality=Clarity&amp;COUNTER,"Live camera in EDINA, United States"
Edina,"Live camera in United States, EDINA",http://www.insecam.org/en/view/46998/,http://75.146.47.252:80/SnapshotJPEG?Resolution=640x480&amp;Quality=Clarity&amp;COUNTER,"Live camera in EDINA, United States"
Edina,"Live camera in United States, EDINA",http://www.insecam.org/en/view/46993/,http://75.146.47.253:80/SnapshotJPEG?Resolution=640x480&amp;Quality=Clarity&amp;COUNTER,"Live camera in EDINA, United States"
Eforie Sud,"Live camera in Romania, Eforie Sud",http://www.insecam.org/en/view/977670/,http://86.122.62.167:81/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in Eforie Sud, Romania"
Eforie Sud,"Live camera in Romania, Eforie Sud",http://www.insecam.org/en/view/957896/,http://86.122.62.51:81/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in Eforie Sud, Romania"
Eforie Sud,"Live camera in Romania, Eforie Sud",http://www.insecam.org/en/view/957888/,http://86.122.62.51:82/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in Eforie Sud, Romania"
Einbeck,"Live camera in Germany, Einbeck",http://www.insecam.org/en/view/634496/,http://217.86.134.122:91/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Einbeck, Germany"
Eindhoven,"Live camera in Netherlands, Eindhoven",http://www.insecam.org/en/view/1010242/,http://185.125.234.119:8082/jpgmulreq/1/image.jpg?key=1516975535684&lq=1&COUNTER,"Live camera in Eindhoven, Netherlands"
Eisenstadt,"Live camera in Austria, EISENSTADT",http://www.insecam.org/en/view/167225/,http://195.230.164.17:80/mjpg/video.mjpg,"Live camera in EISENSTADT, Austria"
El Cajon,"Live camera in United States, El Cajon",http://www.insecam.org/en/view/455313/,http://72.214.19.37:80/snap.jpg?JpegSize=M&JpegCam=1&r=COUNTER,"Live camera in El Cajon, United States"
El Progreso,"Live camera in Honduras, El Progreso",http://www.insecam.org/en/view/1010694/,http://143.202.198.227:80/mjpg/video.mjpg,"Live camera in El Progreso, Honduras"
El Segundo,"Live camera in United States, El Segundo",http://www.insecam.org/en/view/864524/,http://199.195.203.194:81/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in El Segundo, United States"
El Segundo,"Live camera in United States, El Segundo",http://www.insecam.org/en/view/828696/,http://199.195.203.194:84/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in El Segundo, United States"
Ellijay,"Live camera in United States, Ellijay",http://www.insecam.org/en/view/390085/,http://66.44.215.82:8080/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Ellijay, United States"
Elmira,"Live camera in United States, Elmira",http://www.insecam.org/en/view/571017/,http://184.74.137.62:86/mjpg/video.mjpg,"Live camera in Elmira, United States"
Elmira,"Live camera in United States, Elmira",http://www.insecam.org/en/view/571014/,http://184.74.137.62:85/mjpg/video.mjpg,"Live camera in Elmira, United States"
Enschede,"Live camera in Netherlands, Enschede",http://www.insecam.org/en/view/991177/,http://84.83.198.112:8080/videostream.cgi?user=admin&pwd=,"Live camera in Enschede, Netherlands"
Enschede,"Live camera in Netherlands, Enschede",http://www.insecam.org/en/view/832943/,http://130.89.121.19:8888/out.jpg?q=30&id=0.1317044913727916&r=COUNTER,"Live camera in Enschede, Netherlands"
Erlauf,"Live camera in Austria, Erlauf",http://www.insecam.org/en/view/417127/,http://85.255.155.178:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Erlauf, Austria"
Erlauf,"Live camera in Austria, Erlauf",http://www.insecam.org/en/view/417125/,http://85.255.155.179:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Erlauf, Austria"
Espoo,"Live camera in Finland, ESPOO",http://www.insecam.org/en/view/240728/,http://128.214.194.71:80/mjpg/video.mjpg,"Live camera in ESPOO, Finland"
